drug_name_id,drugname,odrugname,Brand,Brand0,Brand1,Brand2,Brand3,Brand4,Brand5,Brand6,Brand7,Brand8,Brand9,Brand10,Brand11,Brand12,Brand13,Brand14,Brand15,Brand16,Brand17,Brand18,Brand19,Brand20,Brand21,Brand22,Brand23,Brand24,Brand25,Brand26,Brand27,Brand28,Brand29,Brand30,applno1,DrugName1,applno2,DrugName2,applno3,DrugName3,applno4,DrugName4,applno5,DrugName5,applno6,DrugName6,applno7,DrugName7,applno8,DrugName8,applno9,DrugName9,applno10,DrugName10,applno11,DrugName11,date,year,month,brandname,indication,dstatus,action,otheraction,tech,ndablanumber,ndabla,submissiondate,submissiondatesource,priorityreview,accelerated,fasttrack,orphandrug,breakthrough,brkthrudate,manufacturer,firmtypesymbol,firm_public,firm_revenue,firm_revenue_lag_1,firm_revenue_lag_2,firm_revenue_lag_3,firm_revenue_lag_4,firm_revenue_lag_5,firm_grossprofit,firm_rd,firm_rd_supplemental,acquiredfirmrevenueinyearof,acquiredfirmdatelastrevenue,acquiredfirmyearlastrevenue,jv_dummy,firm_notes,in_cancerfile,drug_notes,revenue,gprofit,rnd,revenuelag1,revenuelag2,revenuelag3,revenuelag4,revenuelag5,DA,icd9,atc2
23,"ALENDRONATE (EFFERVESCENT, OSTEOPOROSIS), EFFRX/ AHN-GOOK/ HIKMA/ ABIOGEN/ LACER/ ATRAL","AGB-P1; AVALENT; BINOSTO; EX-101; STEOVESS; ALENDRONATE (EFFERVESCENT, OSTEOPOROSIS), EFFRX/ AHN-GOOK/ HIKMA/ ABIOGEN/ LACER/ ATRAL; ALENDRONATE (EFFERVESCENT, OSTEOPOROSIS), EFFRX/TAKEDA PHARMACEUTICALS INTERNATIONAL; ALENDRONATE SODIUM; ALENDRONIC ACID; ALENDRONIC ACID (EFFERVESCENT, OSTEOPOROSIS), EFFRX/TAKEDA PHARMACEUTICALS INTERNATIONAL","AGB-P1; AVALENT; BINOSTO; EX-101; STEOVESS; ALENDRONATE (EFFERVESCENT, OSTEOPOROSIS), EFFRX/ AHN-GOOK/ HIKMA/ ABIOGEN/ LACER/ ATRAL; ALENDRONATE (EFFERVESCENT, OSTEOPOROSIS), EFFRX/TAKEDA PHARMACEUTICALS INTERNATIONAL; ALENDRONATE SODIUM; ALENDRONIC ACID; ALENDRONIC ACID (EFFERVESCENT, OSTEOPOROSIS), EFFRX/TAKEDA PHARMACEUTICALS INTERNATIONAL","ALENDRONATE (EFFERVESCENT, OSTEOPOROSIS), EFFRX/ AHN-GOOK/ HIKMA/ ABIOGEN/ LACER/ ATRAL",AGB-P1,AVALENT,BINOSTO,EX-101,STEOVESS,"ALENDRONATE (EFFERVESCENT, OSTEOPOROSIS), EFFRX/ AHN-GOOK/ HIKMA/ ABIOGEN/ LACER/ ATRAL","ALENDRONATE (EFFERVESCENT, OSTEOPOROSIS), EFFRX/TAKEDA PHARMACEUTICALS INTERNATIONAL",ALENDRONATE SODIUM,ALENDRONIC ACID,"ALENDRONIC ACID (EFFERVESCENT, OSTEOPOROSIS), EFFRX/TAKEDA PHARMACEUTICALS INTERNATIONAL",,,,,,,,,,,,,,,,,,,,,202344,ALENDRONATE SODIUM,,,,,,,,,,,,,,,,,,,,,2012-03-12,2012,3,Binosto,male osteoporosis,REGISTERED,,BONE RESORPTION INHIBITOR; CALCIUM METABOLIC INHIBITOR; OSTEOCLAST INHIBITOR,FORMULATION ORAL TASTE-MASKING; ORAL FORMULATION; ORAL LIQUID FORMULATION; SMALL MOLECULE THERAPEUTIC; SOLUTION,202344,NDA,2010-12-21,fda,0,0,0,0,0,,effRx pharmaceuticals,private,0,,,,,,,,,,,,,,,,,,,,,,,,,,733,N2
514,"NEXT GENERATION TRANSDERMAL ESTROGEN (MENOPAUSAL SYMPTOMS), NOVEN","MINIVELLE; ESTRADIOL; NEXT GENERATION TRANSDERMAL ESTROGEN (MENOPAUSAL SYMPTOMS), NOVEN","MINIVELLE; ESTRADIOL; NEXT GENERATION TRANSDERMAL ESTROGEN (MENOPAUSAL SYMPTOMS), NOVEN","NEXT GENERATION TRANSDERMAL ESTROGEN (MENOPAUSAL SYMPTOMS), NOVEN",MINIVELLE,ESTRADIOL,"NEXT GENERATION TRANSDERMAL ESTROGEN (MENOPAUSAL SYMPTOMS), NOVEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,203752,ESTRADIOL,20538,ESTRADIOL,,,,,,,,,,,,,,,,,,,2012-10-29,2012,10,Minivelle,menopause,REGISTERED,ESTROGEN RECEPTOR AGONIST,,PATCH FORMULATION; SMALL MOLECULE THERAPEUTIC; TRANSDERMAL FORMULATION,203752,NDA,2011-12-29,fda,0,0,0,0,0,,hisamitsu,TYO: 4530,1,1713,1782.1,1604.6,1503.3,108.2,83.2,1100.5,55.7,55.7,108.8,2009-06-30,2009,,acquired by hisamitsu in 2009,,,,,,,,,,,,627,N2
258,"ESTRADIOL TRANSDERMAL GEL (HRT), ORION/ POLA/ MOCHIDA/ VERTICAL","DELIDOSE; DIVIGEL; GYNPOLAR GEL; SISARE-GEL MONO; USL-221; ESTRADIOL; ESTRADIOL TRANSDERMAL GEL (HRT), ORION; ESTRADIOL TRANSDERMAL GEL (HRT), ORION/ POLA/ MOCHIDA/ UPSHER-SMITH; ESTRADIOL TRANSDERMAL GEL (HRT), ORION/ POLA/ MOCHIDA/ VERTICAL; ESTROGEN GEL (HRT), ORION","DELIDOSE; DIVIGEL; GYNPOLAR GEL; SISARE-GEL MONO; USL-221; ESTRADIOL; ESTRADIOL TRANSDERMAL GEL (HRT), ORION; ESTRADIOL TRANSDERMAL GEL (HRT), ORION/ POLA/ MOCHIDA/ UPSHER-SMITH; ESTRADIOL TRANSDERMAL GEL (HRT), ORION/ POLA/ MOCHIDA/ VERTICAL; ESTROGEN GEL (HRT), ORION","ESTRADIOL TRANSDERMAL GEL (HRT), ORION/ POLA/ MOCHIDA/ VERTICAL",DELIDOSE,DIVIGEL,GYNPOLAR GEL,SISARE-GEL MONO,USL-221,ESTRADIOL,"ESTRADIOL TRANSDERMAL GEL (HRT), ORION","ESTRADIOL TRANSDERMAL GEL (HRT), ORION/ POLA/ MOCHIDA/ UPSHER-SMITH","ESTRADIOL TRANSDERMAL GEL (HRT), ORION/ POLA/ MOCHIDA/ VERTICAL","ESTROGEN GEL (HRT), ORION",,,,,,,,,,,,,,,,,,,,,20538,ESTRADIOL,22038,ESTRADIOL,,,,,,,,,,,,,,,,,,,2007-06-04,2007,6,Divigel,menopause,REGISTERED,ESTRADIOL AGONIST,,SMALL MOLECULE THERAPEUTIC; TRANSDERMAL FORMULATION; TRANSDERMAL GEL FORMULATION,022038,NDA,2006-05-01,fda,0,0,0,0,0,,upsher-smith laboratories,private,0,,,,,,,,,,,,,,,,,,,,,,,,,,627,N2
82,"BAZEDOXIFENE + CONJUGATED ESTROGENS, PFIZER","APRELA; BZA/CE, PFIZER; BZA/CE, WYETH; DUAVEE; DUAVIVE; TSE-424 + PREMARIN, PFIZER; TSE-424 + PREMARIN, WYETH; TSE-424 + CONJUGATED ESTROGENS, PFIZER; TSE-424 + CONJUGATED ESTROGENS, WYETH; BAZEDOXIDENE/CE; BAZEDOXIFENE + PREMARIN; BAZEDOXIFENE + PREMARIN, PFIZER; BAZEDOXIFENE + PREMARIN, WYETH; BAZEDOXIFENE + CONJUGATED ESTROGENS; BAZEDOXIFENE + CONJUGATED ESTROGENS, PFIZER; BAZEDOXIFENE + CONJUGATED ESTROGENS, WYETH","APRELA; BZA/CE, PFIZER; BZA/CE, WYETH; DUAVEE; DUAVIVE; TSE-424 + PREMARIN, PFIZER; TSE-424 + PREMARIN, WYETH; TSE-424 + CONJUGATED ESTROGENS, PFIZER; TSE-424 + CONJUGATED ESTROGENS, WYETH; BAZEDOXIDENE/CE; BAZEDOXIFENE + PREMARIN; BAZEDOXIFENE + PREMARIN, PFIZER; BAZEDOXIFENE + PREMARIN, WYETH; BAZEDOXIFENE + CONJUGATED ESTROGENS; BAZEDOXIFENE + CONJUGATED ESTROGENS, PFIZER; BAZEDOXIFENE + CONJUGATED ESTROGENS, WYETH","BAZEDOXIFENE + CONJUGATED ESTROGENS, PFIZER",APRELA,"BZA/CE, PFIZER","BZA/CE, WYETH",DUAVEE,DUAVIVE,"TSE-424 + PREMARIN, PFIZER","TSE-424 + PREMARIN, WYETH","TSE-424 + CONJUGATED ESTROGENS, PFIZER","TSE-424 + CONJUGATED ESTROGENS, WYETH",BAZEDOXIDENE/CE,BAZEDOXIFENE + PREMARIN,"BAZEDOXIFENE + PREMARIN, PFIZER","BAZEDOXIFENE + PREMARIN, WYETH",BAZEDOXIFENE + CONJUGATED ESTROGENS,"BAZEDOXIFENE + CONJUGATED ESTROGENS, PFIZER","BAZEDOXIFENE + CONJUGATED ESTROGENS, WYETH",,,,,,,,,,,,,,,22247,"BAZEDOXIFENE ACETATE; ESTROGENS, CONJUGATED",,,,,,,,,,,,,,,,,,,,,2013-10-03,2013,10,Duavee,menopause,REGISTERED,ESTROGEN RECEPTOR AGONIST,ANTICANCER; BONE RESORPTION INHIBITOR,DRUG COMBINATION; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,022247,NDA,2012-09-26,fda,0,0,0,0,0,,pfizer,NYSE: PFE,1,51584,54657,61035,65165,49269,22833.9,22399.8,6551,6678,22144.2,2009-06-30,2009,,acquired by Pfizer in 2009,,,,,,,,,,,,627,N2
750,"TRANEXAMIC ACID (MODIFIED RELEASE), XANODYNE/FERRING","LYSTEDA; XP-12B; TRANEXAMIC ACID; TRANEXAMIC ACID (MODIFIED RELEASE), XANODYNE; TRANEXAMIC ACID (MODIFIED RELEASE), XANODYNE/FERRING; TRANEXAMIC ACID MR","LYSTEDA; XP-12B; TRANEXAMIC ACID; TRANEXAMIC ACID (MODIFIED RELEASE), XANODYNE; TRANEXAMIC ACID (MODIFIED RELEASE), XANODYNE/FERRING; TRANEXAMIC ACID MR","TRANEXAMIC ACID (MODIFIED RELEASE), XANODYNE/FERRING",LYSTEDA,XP-12B,TRANEXAMIC ACID,"TRANEXAMIC ACID (MODIFIED RELEASE), XANODYNE","TRANEXAMIC ACID (MODIFIED RELEASE), XANODYNE/FERRING",TRANEXAMIC ACID MR,,,,,,,,,,,,,,,,,,,,,,,,,22430,TRANEXAMIC ACID,,,,,,,,,,,,,,,,,,,,,2009-11-13,2009,11,Lysteda,menorrhagia,REGISTERED,PLASMIN INHIBITOR,FIBRINOLYSIS INHIBITOR,CONTROLLED RELEASE FORMULATION; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC,022430,NDA,2009-01-30,fda,1,0,1,0,0,,xanodyne pharmaceuticals,private,0,,72.4,74.1,66.4,52.6,13.7,,,,,,,,,,,,,,,,,,,,627,N2
693,"SUMATRIPTAN SUCCINATE (INTRANASAL, MIGRAINE), OPTINOSE","AVP-825, OTSUKA; ONZETRA XSAIL; ONZETRA XSAIL; SUMATRIPTAN; SUMATRIPTAN (BREATH POWERED INTRANASAL, MIGRAINE), AVANIR; SUMATRIPTAN (INTRANASAL, MIGRAINE), OPTINOSE; SUMATRIPTAN SUCCINATE; SUMATRIPTAN SUCCINATE (INTRANASAL, MIGRAINE), OPTINOSE","AVP-825, OTSUKA; ONZETRA XSAIL; ONZETRA XSAIL; SUMATRIPTAN; SUMATRIPTAN (BREATH POWERED INTRANASAL, MIGRAINE), AVANIR; SUMATRIPTAN (INTRANASAL, MIGRAINE), OPTINOSE; SUMATRIPTAN SUCCINATE; SUMATRIPTAN SUCCINATE (INTRANASAL, MIGRAINE), OPTINOSE","SUMATRIPTAN SUCCINATE (INTRANASAL, MIGRAINE), OPTINOSE","AVP-825, OTSUKA",ONZETRA XSAIL,ONZETRA XSAIL,SUMATRIPTAN,"SUMATRIPTAN (BREATH POWERED INTRANASAL, MIGRAINE), AVANIR","SUMATRIPTAN (INTRANASAL, MIGRAINE), OPTINOSE",SUMATRIPTAN SUCCINATE,"SUMATRIPTAN SUCCINATE (INTRANASAL, MIGRAINE), OPTINOSE",,,,,,,,,,,,,,,,,,,,,,,206099,SUMATRIPTAN SUCCINATE,,,,,,,,,,,,,,,,,,,,,2016-01-27,2016,1,Onzetra Xsail,migraine,REGISTERED,5-HT 1B RECEPTOR AGONIST; 5-HT 1D RECEPTOR AGONIST,ANALGESIC,CAPSULE FORMULATION; INHALANT FORMULATION; NASAL SYSTEMIC FORMULATION; ORAL FORMULATION; POWDER FORMULATION INHALANT; SMALL MOLECULE THERAPEUTIC,206099,NDA,2014-01-27,fda,0,0,0,0,0,,otsuka,TYO: 4578,1,10240.2,12023.5,13350.2,85.6,50.6,15.8,6759.9,1446,1446,153.333333333333,2014-09-30,2014,,acquired by otsuka in 2014,,,,,,,,,,,,346,N2
692,"SUMATRIPTAN + NAPROXEN SODIUM, ARALEZ/GLAXOSMITHKLINE","TREXIMA; TREXIMET; SUMATRIPTAN + NAPROXEN SODIUM; SUMATRIPTAN + NAPROXEN SODIUM (MT-400 TECHNOLOGY), ARALEZ/GSK; SUMATRIPTAN + NAPROXEN SODIUM (MT-400 TECHNOLOGY), POZEN/GSK; SUMATRIPTAN + NAPROXEN SODIUM, ARALEZ/GSK; SUMATRIPTAN + NAPROXEN SODIUM, ARALEZ/GLAXOSMITHKLINE; SUMATRIPTAN + NAPROXEN SODIUM, POZEN/GSK; SUMATRIPTAN + NAPROXEN SODIUM, POZEN/GLAXOSMITHKLINE","TREXIMA; TREXIMET; SUMATRIPTAN + NAPROXEN SODIUM; SUMATRIPTAN + NAPROXEN SODIUM (MT-400 TECHNOLOGY), ARALEZ/GSK; SUMATRIPTAN + NAPROXEN SODIUM (MT-400 TECHNOLOGY), POZEN/GSK; SUMATRIPTAN + NAPROXEN SODIUM, ARALEZ/GSK; SUMATRIPTAN + NAPROXEN SODIUM, ARALEZ/GLAXOSMITHKLINE; SUMATRIPTAN + NAPROXEN SODIUM, POZEN/GSK; SUMATRIPTAN + NAPROXEN SODIUM, POZEN/GLAXOSMITHKLINE","SUMATRIPTAN + NAPROXEN SODIUM, ARALEZ/GLAXOSMITHKLINE",TREXIMA,TREXIMET,SUMATRIPTAN + NAPROXEN SODIUM,"SUMATRIPTAN + NAPROXEN SODIUM (MT-400 TECHNOLOGY), ARALEZ/GSK","SUMATRIPTAN + NAPROXEN SODIUM (MT-400 TECHNOLOGY), POZEN/GSK","SUMATRIPTAN + NAPROXEN SODIUM, ARALEZ/GSK","SUMATRIPTAN + NAPROXEN SODIUM, ARALEZ/GLAXOSMITHKLINE","SUMATRIPTAN + NAPROXEN SODIUM, POZEN/GSK","SUMATRIPTAN + NAPROXEN SODIUM, POZEN/GLAXOSMITHKLINE",,,,,,,,,,,,,,,,,,,,,,21926,NAPROXEN SODIUM; SUMATRIPTAN SUCCINATE,,,,,,,,,,,,,,,,,,,,,2008-04-15,2008,4,Treximet,migraine,REGISTERED,5-HT 1B RECEPTOR AGONIST; 5-HT 1D RECEPTOR AGONIST,ANALGESIC; NON-STEROIDAL ANTI-INFLAMMATORY; VASOCONSTRICTOR,DRUG COMBINATION; FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,021926,NDA,2005-08-05,fda,0,0,0,0,0,,aralez pharmaceuticals,NASDAQ: POZN,1,66.1,53.4,13.5,28.6,23.1,3.7,66.1,61.9,61.9,,,,,pozen changed name to aralez after acquiring tribute in 2016,,,,,,,,,,,,346,N2
207,"DICLOFENAC POTASSIUM (IMMEDIATE-RELEASE, ORAL POWDER), NOVARTIS/ DEPOMED/ TRIBUTE","CAMBIA; CATAFAST; PRO-513; VOLTFAST; DICHLOFENAC; DICLOFENAC; DICLOFENAC POTASSIUM; DICLOFENAC POTASSIUM (IMMEDIATE-RELEASE, ORAL POWDER), NOVARTIS/ DEPOMED/ TRIBUTE; DICLOFENAC POTASSIUM (IMMEDIATE-RELEASE, ORAL POWDER), NOVARTIS/NAUTILUS NEUROSCIENCES; DICLOFENAC POTASSIUM (IMMEDIATE-RELEASE, ORAL POWDER), NOVARTIS/PROETHIC; DICLOFENAC-K","CAMBIA; CATAFAST; PRO-513; VOLTFAST; DICHLOFENAC; DICLOFENAC; DICLOFENAC POTASSIUM; DICLOFENAC POTASSIUM (IMMEDIATE-RELEASE, ORAL POWDER), NOVARTIS/ DEPOMED/ TRIBUTE; DICLOFENAC POTASSIUM (IMMEDIATE-RELEASE, ORAL POWDER), NOVARTIS/NAUTILUS NEUROSCIENCES; DICLOFENAC POTASSIUM (IMMEDIATE-RELEASE, ORAL POWDER), NOVARTIS/PROETHIC; DICLOFENAC-K","DICLOFENAC POTASSIUM (IMMEDIATE-RELEASE, ORAL POWDER), NOVARTIS/ DEPOMED/ TRIBUTE",CAMBIA,CATAFAST,PRO-513,VOLTFAST,DICHLOFENAC,DICLOFENAC,DICLOFENAC POTASSIUM,"DICLOFENAC POTASSIUM (IMMEDIATE-RELEASE, ORAL POWDER), NOVARTIS/ DEPOMED/ TRIBUTE","DICLOFENAC POTASSIUM (IMMEDIATE-RELEASE, ORAL POWDER), NOVARTIS/NAUTILUS NEUROSCIENCES","DICLOFENAC POTASSIUM (IMMEDIATE-RELEASE, ORAL POWDER), NOVARTIS/PROETHIC",DICLOFENAC-K,,,,,,,,,,,,,,,,,,,,20809,DICLOFENAC SODIUM,22165,DICLOFENAC POTASSIUM,,,,,,,,,,,,,,,,,,,2009-06-17,2009,6,Cambia,migraine,REGISTERED,CYCLOOXYGENASE 2 INHIBITOR,ANALGESIC; ANTI-INFLAMMATORY; NON-STEROIDAL ANTI-INFLAMMATORY,FORMULATION POWDER; ORAL FORMULATION; ORAL QUICK RELEASE FORMULATION; SMALL MOLECULE THERAPEUTIC; SOLUTION,022165,NDA,2007-09-27,fda,0,0,0,0,0,,kowa pharmaceuticals,private,0,,,,,,,,,,,,,,,,,,,,,,,,,,346,N2
691,"SUMATRIPTAN (NEEDLELESS DELIVERY, INTRAJECT), ENDO","INTRAJECT SUMATRIPTAN; SUMAVEL DOSEPRO; SUMATRIPTAN; SUMATRIPTAN (NEEDLELESS DELIVERY, INTRAJECT), ARADIGM; SUMATRIPTAN (NEEDLELESS DELIVERY, INTRAJECT), ENDO; SUMATRIPTAN DOSEPRO","INTRAJECT SUMATRIPTAN; SUMAVEL DOSEPRO; SUMATRIPTAN; SUMATRIPTAN (NEEDLELESS DELIVERY, INTRAJECT), ARADIGM; SUMATRIPTAN (NEEDLELESS DELIVERY, INTRAJECT), ENDO; SUMATRIPTAN DOSEPRO","SUMATRIPTAN (NEEDLELESS DELIVERY, INTRAJECT), ENDO",INTRAJECT SUMATRIPTAN,SUMAVEL DOSEPRO,SUMATRIPTAN,"SUMATRIPTAN (NEEDLELESS DELIVERY, INTRAJECT), ARADIGM","SUMATRIPTAN (NEEDLELESS DELIVERY, INTRAJECT), ENDO",SUMATRIPTAN DOSEPRO,,,,,,,,,,,,,,,,,,,,,,,,,22239,SUMATRIPTAN SUCCINATE,,,,,,,,,,,,,,,,,,,,,2009-07-15,2009,7,Sumavel Dosepro,migraine,REGISTERED,5-HT 1B RECEPTOR AGONIST; 5-HT 1D RECEPTOR AGONIST,ANALGESIC; VASOCONSTRICTOR,SMALL MOLECULE THERAPEUTIC; SOLUTION; SUBCUTANEOUS FORMULATION,022239,NDA,2009-01-14,fda,0,0,0,0,0,,zogenix,private,0,,,,,,,,21.4,21.4,,,,,IPO in 2010,,,,,,,,,,,,346,N2
79,"BACLOFEN (INTRATHECAL, SPASTICITY/COMPLEX REGIONAL PAIN SYNDROME), PIRAMAL","GABLOFEN; GABLOFEN; BACLOFEN; BACLOFEN (INTRATHECAL, SPASTICITY/COMPLEX REGIONAL PAIN SYNDROME), MALLINCKRODT; BACLOFEN (INTRATHECAL, SPASTICITY/COMPLEX REGIONAL PAIN SYNDROME), PIRAMAL","GABLOFEN; GABLOFEN; BACLOFEN; BACLOFEN (INTRATHECAL, SPASTICITY/COMPLEX REGIONAL PAIN SYNDROME), MALLINCKRODT; BACLOFEN (INTRATHECAL, SPASTICITY/COMPLEX REGIONAL PAIN SYNDROME), PIRAMAL","BACLOFEN (INTRATHECAL, SPASTICITY/COMPLEX REGIONAL PAIN SYNDROME), PIRAMAL",GABLOFEN,GABLOFEN,BACLOFEN,"BACLOFEN (INTRATHECAL, SPASTICITY/COMPLEX REGIONAL PAIN SYNDROME), MALLINCKRODT","BACLOFEN (INTRATHECAL, SPASTICITY/COMPLEX REGIONAL PAIN SYNDROME), PIRAMAL",,,,,,,,,,,,,,,,,,,,,,,,,,22462,BACLOFEN,22462,BACLOFEN,,,,,,,,,,,,,,,,,,,2010-11-19,2010,11,Gablofen,muscle hypertonia,REGISTERED,GABA B RECEPTOR AGONIST,ANALGESIC,INTRATHECAL FORMULATION; SMALL MOLECULE THERAPEUTIC,022462,NDA,2009-03-27,fda,0,0,0,0,0,,CNS therapeutics,private,0,,,,,,,,,,,,,,acquired by malinckrodt in 2012,,,,,,,,,,,,358,N2
176,CYCLOBENZAPRINE HYDROCHLORIDE (EXTENDED-RELEASE DIFFUCAPS FORMULATION) CEPHALON,"AMRIX (EXTENDED RELEASE); BONELAX ER; EUR-1002; CYCLOBENZAPRINE; CYCLOBENZAPRINE (EXTENDED RELEASE, MUSCLE SPASM) CEPHALON/EURAND; CYCLOBENZAPRINE HYDROCHLORIDE; CYCLOBENZAPRINE HYDROCHLORIDE (EXTENDED RELEASE, MUSCLE SPASM) CEPHALON; CYCLOBENZAPRINE HYDROCHLORIDE (EXTENDED-RELEASE DIFFUCAPS FORMULATION) CEPHALON",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-02-01,2007,2,Amrix,muscle spasm,REGISTERED,,CENTRALLY-ACTING MUSCLE RELAXANT; UNSPECIFIED DRUG TARGET,CAPSULE FORMULATION; DAILY DOSING; ORAL FORMULATION; ORAL SUSTAINED RELEASE FORMULATION; SMALL MOLECULE THERAPEUTIC,021777,NDA,2004-04-29,cortellis,0,0,0,0,0,,akorn,NASDAQ: AKRX,1,1162.2,775.3,504.7,413.5,248.4,95.7,783,7.9,7.9,,,,,,,,,,,,,,,,,728,N2
512,"NEOSTIGMINE METHYLSULFATE (INTRAVENOUS, NEUROMUSCULAR BLOCKADE), AVADEL PHARMACEUTICALS","BLOXIVERZ; NEOSTIGMINE METHYLSULFATE; NEOSTIGMINE METHYLSULFATE (INTRAVENOUS, NEUROMUSCULAR BLOCKADE), AVADEL PHARMACEUTICALS; NEOSTIGMINE METHYLSULFATE (INTRAVENOUS, NEUROMUSCULAR BLOCKADE), FLAMEL","BLOXIVERZ; NEOSTIGMINE METHYLSULFATE; NEOSTIGMINE METHYLSULFATE (INTRAVENOUS, NEUROMUSCULAR BLOCKADE), AVADEL PHARMACEUTICALS; NEOSTIGMINE METHYLSULFATE (INTRAVENOUS, NEUROMUSCULAR BLOCKADE), FLAMEL","NEOSTIGMINE METHYLSULFATE (INTRAVENOUS, NEUROMUSCULAR BLOCKADE), AVADEL PHARMACEUTICALS",BLOXIVERZ,NEOSTIGMINE METHYLSULFATE,"NEOSTIGMINE METHYLSULFATE (INTRAVENOUS, NEUROMUSCULAR BLOCKADE), AVADEL PHARMACEUTICALS","NEOSTIGMINE METHYLSULFATE (INTRAVENOUS, NEUROMUSCULAR BLOCKADE), FLAMEL",,,,,,,,,,,,,,,,,,,,,,,,,,,203629,NEOSTIGMINE METHYLSULFATE,203629,NEOSTIGMINE METHYLSULFATE,203629,NEOSTIGMINE METHYLSULFATE,203629,NEOSTIGMINE METHYLSULFATE,204078,NEOSTIGMINE METHYLSULFATE,,,,,,,,,,,,,2013-05-31,2013,5,Bloxiverz,neuromuscular blockade,REGISTERED,CHOLINESTERASE INHIBITOR,,INTRAVENOUS FORMULATION; SMALL MOLECULE THERAPEUTIC,204078,NDA,2012-07-31,fda,0,0,0,0,0,,avadel,NASDAQ: AVDL,1,4.2,7.5,,,,,-12.3,,22.2,,,2012,,"acquired by Flamel tech, now Avadel, in 2012",,,,,,,,,,,,358,N2
133,"CAPSAICIN DERMAL PATCH, NEUROGESX/ASTELLAS","NGX-4010; QUTENZA; TRANSACIN; TRANSDOLOR; CAPSAICIN; CAPSAICIN DERMAL PATCH, NEUROGESX/ASTELLAS","NGX-4010; QUTENZA; TRANSACIN; TRANSDOLOR; CAPSAICIN; CAPSAICIN DERMAL PATCH, NEUROGESX/ASTELLAS","CAPSAICIN DERMAL PATCH, NEUROGESX/ASTELLAS",NGX-4010,QUTENZA,TRANSACIN,TRANSDOLOR,CAPSAICIN,"CAPSAICIN DERMAL PATCH, NEUROGESX/ASTELLAS",,,,,,,,,,,,,,,,,,,,,,,,,22395,CAPSAICIN,,,,,,,,,,,,,,,,,,,,,2009-11-16,2009,11,Qutenza,neuropathic pain,REGISTERED,VANILLOID VR1 AGONIST,ANALGESIC,PATCH FORMULATION; SMALL MOLECULE THERAPEUTIC; TRANSDERMAL FORMULATION,022395,NDA,2008-10-13,fda,0,0,0,1,0,,neurogesx,NASDAQ: NGSX,1,2,,,,,,2,11.1,11.2,,,,,,,,,,,,,,,,,349,N2
773,VARENICLINE,"CP 526555-18; CP-526555; CHAMPIX; CHANTIX; ALPHA4/BETA2 NICOTINIC RECEPTOR PARTIAL AGONIST, PFIZER; VARENICLINE; VARENICLINE TARTRATE","CP 526555-18; CP-526555; CHAMPIX; CHANTIX; ALPHA4/BETA2 NICOTINIC RECEPTOR PARTIAL AGONIST, PFIZER; VARENICLINE; VARENICLINE TARTRATE",VARENICLINE,CP 526555-18,CP-526555,CHAMPIX,CHANTIX,"ALPHA4/BETA2 NICOTINIC RECEPTOR PARTIAL AGONIST, PFIZER",VARENICLINE,VARENICLINE TARTRATE,,,,,,,,,,,,,,,,,,,,,,,,21928,VARENICLINE TARTRATE,,,,,,,,,,,,,,,,,,,,,2006-05-10,2006,5,Chantix,nicotine dependence,REGISTERED,NICOTINIC ACH RECEPTOR ALPHA 4 SUBUNIT MODULATOR; NICOTINIC ACH RECEPTOR BETA 2 SUBUNIT MODULATOR; NICOTINIC ACH RECEPTOR PARTIAL AGONIST; NICOTINIC ACETYLCHOLINE RECEPTOR MODULATOR,,FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,021928,NDA,2005-11-09,fda,1,0,0,0,0,,pfizer,NYSE: PFE,1,48371,47405,48988,44736,32294,29024,41123,7423,7599,,,,,,,,48371,41123,7423,47405,48988,44736,32294,29024,,305,N2
61,ARMODAFINIL,"CEP-10953; NUVIGIL; R-ISOMER MODAFINIL, CEPHALON; R-MODAFINIL; ARMODAFINIL","CEP-10953; NUVIGIL; R-ISOMER MODAFINIL, CEPHALON; R-MODAFINIL; ARMODAFINIL",ARMODAFINIL,CEP-10953,NUVIGIL,"R-ISOMER MODAFINIL, CEPHALON",R-MODAFINIL,ARMODAFINIL,,,,,,,,,,,,,,,,,,,,,,,,,,21875,ARMODAFINIL,,,,,,,,,,,,,,,,,,,,,2007-06-15,2007,6,Nuvigil,obstructive sleep apnea,REGISTERED,ALPHA 1 ADRENOCEPTOR AGONIST; DOPAMINE TRANSPORTER INHIBITOR,PSYCHOSTIMULANT,ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; STEREOCHEMISTRY; TABLET FORMULATION,021875,NDA,2005-03-31,fda,0,0,0,0,0,,cephalon,NASDAQ: CEPH,1,1772.6,1764.1,1211.9,1015.4,714.8,506.9,1426.9,369.1,369.1,,,,,acquired by teva in 2011,,,,,,,,,,,,327,N2
